new_tweet,tokens,vaccinated,sentiment_score,sentiment_label,favorite_count,retweet_count,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,favorite_log,retweet_log,user_favourites_log,user_followers_log,user_friends_log,user_listed_log
Dear Docs My husband ; I started taking low dose Aspirin - 3-4 times a week - because we read about Covid ; clotting ; both had extended #LongCovid symptoms - he worse than me.. We got 1st AZ jab ; have carried on taking the Aspirin. Good idea or nah..?,dear docs husband start take low dose aspirin time week read covid clot extend symptoms worse get jab carry take aspirin good idea nah,1,0.1531,positive,1,1,185178,2551,4974,5,0.0,0.0,12.129072803641305,7.844240718141811,8.51197962436335,1.6094379124341003
"Dear many like me got the first #AstraZenaca jab with no issues - give me the 2nd shot, now, rather than let even a single one go waste or expire. Setup a separate site and I'll register and come where ever # #COVID19 #COVIDvaccine",dear like get jab issue shoot let single waste expire setup separate site register come,1,-0.0258,neutral,1,1,21131,5616,5403,92,0.0,0.0,9.958496435566927,8.633374945705647,8.594709633844065,4.5217885770490405
"Dear Sir, I came to my hometown warangal from  and stuck here due to pandemic. I got my first dose of Covisheld in April and waiting for Dose2.  is allowing travellers who are fully vaccinated. I registered in Narayanguda IPM. But there is noreply from them..",dear sir come hometown warangal stick pandemic get dose covisheld april wait dose allow travellers fully vaccinate register narayanguda ipm noreply,1,0.5423,positive,27,6,10,5,54,1,3.295836866004329,1.791759469228055,2.302585092994046,1.6094379124341003,3.9889840465642745,0.0
"Dear Sir, I came to my hometown warangal from  and stuck here due to pandemic. I got my first dose of Covisheld in April and waiting for Dose2.  is allowing travellers who are fully vaccinated. I registered in Narayanguda IPM. But there is noreply from them..",dear sir come hometown warangal stick pandemic get dose covisheld april wait dose allow travellers fully vaccinate register narayanguda ipm noreply,1,0.5423,positive,1,6,209577,1394,1871,1,0.0,1.791759469228055,12.25284649258351,7.2399325913204695,7.534228326274089,0.0
"Dear Today I booked an appointment for my first COVID jab.I am able to work from home in a relatively safe part of our riding. While I am grateful, I would give up my spot in line 100x over to anyone of any age who is more vulnerable than me. #frontlinesfirst",dear today book appointment covid jab able work home relatively safe rid grateful spot line age vulnerable,1,0.765,positive,1,1,14169,206,1398,7,0.0,0.0,9.558811758564227,5.327876168789581,7.242797922793756,1.9459101490553132
Delighted that Beth and I have had two doses of vaccine. However we will continue to: Stay home when we can Wear a mask when out Stay 2m apart Wash our hands often Have situational awareness It's not over yet.,delight beth dose vaccine continue stay home wear mask stay apart wash hand situational awareness,1,0.7964,positive,1,23,230088,654,1983,20,0.0,3.1354942159291497,12.346217123424942,6.483107351457199,7.592366128519796,2.995732273553991
Delighted that Beth and I have had two doses of vaccine. However we will continue to: Stay home when we can Wear a mask when out Stay 2m apart Wash our hands often Have situational awareness It's not over yet.,delight beth dose vaccine continue stay home wear mask stay apart wash hand situational awareness,1,0.7964,positive,1,23,170293,2339,2954,16,0.0,3.1354942159291497,12.045275761871757,7.757478766584179,7.9909154630913255,2.772588722239781
Delighted to have completed my course with a second dose of #COVID19 #vaccine. A big thanks to all the many people who developed the astrazeneca AstraZenneca jab and huge plaudits to those who volunteered for the trials to get it out there!,delight complete course second dose big thank people develop astrazeneca astrazenneca jab huge plaudits volunteer trials,1,0.8271,positive,9,2,8350,1553,1442,68,2.1972245773362196,0.6931471805599453,9.030016817844901,7.347943823148687,7.273786317844895,4.219507705176107
"Delighted to receive my first dose of the #astrazenecaastrazeneca #COVIDãƒ¼19 vaccine today - many thanks to all the staff at Arbroath Royal Infirmary, including the dentist who was my vaccinator, for a truly wonderful ; professional experience",delight receive dose ãƒ¼ vaccine today thank staff arbroath royal infirmary include dentist vaccinator truly wonderful professional experience,1,0.9186,positive,1,13,694,468,292,4,0.0,2.5649493574615367,6.542471960506805,6.148468295917647,5.676753802268282,1.3862943611198906
"Delighted to receive my first dose of the #astrazenecaastrazeneca #COVIDãƒ¼19 vaccine today - many thanks to all the staff at Arbroath Royal Infirmary, including the dentist who was my vaccinator, for a truly wonderful ; professional experience",delight receive dose ãƒ¼ vaccine today thank staff arbroath royal infirmary include dentist vaccinator truly wonderful professional experience,1,0.9186,positive,1,13,1303,559,236,3,0.0,2.5649493574615367,7.172424577124845,6.326149473155099,5.4638318050256105,1.0986122886681098
"Delighted to receive my first dose of the #astrazenecaastrazeneca #COVIDãƒ¼19 vaccine today - many thanks to all the staff at Arbroath Royal Infirmary, including the dentist who was my vaccinator, for a truly wonderful ; professional experience",delight receive dose ãƒ¼ vaccine today thank staff arbroath royal infirmary include dentist vaccinator truly wonderful professional experience,1,0.9186,positive,1,13,11269,308,597,7,0.0,2.5649493574615367,9.329810871952349,5.730099782973574,6.391917113392602,1.9459101490553132
"Delighted to receive my first dose of the #astrazenecaastrazeneca #COVIDãƒ¼19 vaccine today - many thanks to all the staff at Arbroath Royal Infirmary, including the dentist who was my vaccinator, for a truly wonderful ; professional experience",delight receive dose ãƒ¼ vaccine today thank staff arbroath royal infirmary include dentist vaccinator truly wonderful professional experience,1,0.9186,positive,1,13,16016,984,3892,3,0.0,2.5649493574615367,9.681343501555002,6.891625897052253,8.266678443305896,1.0986122886681098
"Delighted to receive my first dose of the #astrazenecaastrazeneca #COVIDãƒ¼19 vaccine today - many thanks to all the staff at Arbroath Royal Infirmary, including the dentist who was my vaccinator, for a truly wonderful ; professional experience",delight receive dose ãƒ¼ vaccine today thank staff arbroath royal infirmary include dentist vaccinator truly wonderful professional experience,1,0.9186,positive,1,13,2953,149,127,5,0.0,2.5649493574615367,7.990576881743923,5.003946305945459,4.844187086458591,1.6094379124341003
Delighted to receive my second dose of the Astra Zeneca Vaccine this morning alongside other staff and fellow Community First Responders ðŸš‘ðŸ’šðŸ‡¬ðŸ‡§ When you get the call ðŸ“ž get the jab ðŸ’‰,delight receive second dose astra zeneca vaccine morning alongside staff fellow community responders ðÿš šðÿ jab,1,0.5994,positive,1,5,44498,51,64,1,0.0,1.6094379124341003,10.703199523324104,3.9318256327243257,4.1588830833596715,0.0
"Depends when you call the vaccine hotline or go on-line. I've only called for my appointment, not done it on-line. Scheduled for my second jab on the 6th. :) #healthhut #vaccine",depend vaccine hotline line call appointment line schedule second jab,1,0.0,neutral,2,1,538,510,342,61,0.6931471805599453,0.0,6.2878585601617845,6.234410725718371,5.834810737062605,4.110873864173311
"Despite getting my 1st dose of the vaccine ; being as careful as possible, I still got COVID a few weeks ago. I tried my best to self isolate in our little apartment. Luckily, I received a steady supply of food by my children...ðŸ˜­ the greatest gift we have is love",despite get dose vaccine careful possible get covid weeks ago try best self isolate little apartment luckily receive steady supply food children greatest gift love,1,0.9602,positive,1,7998,139612,1208,2471,77,0.0,8.986946789406764,11.846622425501456,7.0967213784947605,7.81237820598861,4.343805421853684
"Despite getting my 1st dose of the vaccine ; being as careful as possible, I still got COVID a few weeks ago. I tried my best to self isolate in our little apartment. Luckily, I received a steady supply of food by my children...ðŸ˜­ the greatest gift we have is love",despite get dose vaccine careful possible get covid weeks ago try best self isolate little apartment luckily receive steady supply food children greatest gift love,1,0.9602,positive,1,7998,130022,240,572,5,0.0,8.986946789406764,11.775458945889039,5.480638923341991,6.349138991379798,1.6094379124341003
"Despite getting my 1st dose of the vaccine ; being as careful as possible, I still got COVID a few weeks ago. I tried my best to self isolate in our little apartment. Luckily, I received a steady supply of food by my children...ðŸ˜­ the greatest gift we have is love",despite get dose vaccine careful possible get covid weeks ago try best self isolate little apartment luckily receive steady supply food children greatest gift love,1,0.9602,positive,1,7998,9929,866,1967,40,0.0,8.986946789406764,9.203215047033595,6.763884908562435,7.584264818389059,3.6888794541139363
"Despite getting my 1st dose of the vaccine ; being as careful as possible, I still got COVID a few weeks ago. I tried my best to self isolate in our little apartment. Luckily, I received a steady supply of food by my children...ðŸ˜­ the greatest gift we have is love",despite get dose vaccine careful possible get covid weeks ago try best self isolate little apartment luckily receive steady supply food children greatest gift love,1,0.9602,positive,1,7998,17324,4006,1401,51,0.0,8.986946789406764,9.759848102334518,8.295548516225763,7.244941546337007,3.9318256327243257
"Despite getting my 1st dose of the vaccine ; being as careful as possible, I still got COVID a few weeks ago. I tried my best to self isolate in our little apartment. Luckily, I received a steady supply of food by my children...ðŸ˜­ the greatest gift we have is love",despite get dose vaccine careful possible get covid weeks ago try best self isolate little apartment luckily receive steady supply food children greatest gift love,1,0.9602,positive,1,7998,1048,1428,5004,82,0.0,8.986946789406764,6.954638864880987,7.2640301428995295,8.517992871586802,4.406719247264253
"Despite getting my 1st dose of the vaccine ; being as careful as possible, I still got COVID a few weeks ago. I tried my best to self isolate in our little apartment. Luckily, I received a steady supply of food by my children...ðŸ˜­ the greatest gift we have is love",despite get dose vaccine careful possible get covid weeks ago try best self isolate little apartment luckily receive steady supply food children greatest gift love,1,0.9602,positive,1,7998,3786,270,651,4,0.0,8.986946789406764,8.239065331769268,5.598421958998375,6.478509642208569,1.3862943611198906
"Despite getting my 1st dose of the vaccine ; being as careful as possible, I still got COVID a few weeks ago. I tried my best to self isolate in our little apartment. Luckily, I received a steady supply of food by my children...ðŸ˜­ the greatest gift we have is love",despite get dose vaccine careful possible get covid weeks ago try best self isolate little apartment luckily receive steady supply food children greatest gift love,1,0.9602,positive,1,7998,2536,38,401,2,0.0,8.986946789406764,7.8383433155571165,3.6375861597263857,5.993961427306569,0.6931471805599453
"Despite getting my 1st dose of the vaccine ; being as careful as possible, I still got COVID a few weeks ago. I tried my best to self isolate in our little apartment. Luckily, I received a steady supply of food by my children...ðŸ˜­ the greatest gift we have is love",despite get dose vaccine careful possible get covid weeks ago try best self isolate little apartment luckily receive steady supply food children greatest gift love,1,0.9602,positive,1,7998,180363,9573,1520,235,0.0,8.986946789406764,12.102726765796554,9.166701914946353,7.326465613840322,5.459585514144159
